Id,HouseId,Last Hour,TotalConsumption,1SDConsumption,MeanConsumptionForThatHour,SDConsumptionForThatHour
0_1_17-9-2013_13,0,13,3289.837,,,
0_12_27-9-2013_13,0,13,190.476,,,
0_2_12-9-2013_13,0,13,1215.294,,,
0_0_28-9-2013_13,0,13,137.129,,,
0_0_17-9-2013_13,0,13,1606.555,,,
0_1_7-9-2013_13,0,13,6422.433,,,
0_6_18-9-2013_13,0,13,13427.264,,,
0_9_13-9-2013_13,0,13,13223.75,,,
0_4_23-9-2013_13,0,13,0,,,
0_8_15-9-2013_13,0,13,11345.763,,,
0_8_19-9-2013_13,0,13,14398.492,,,
0_2_22-9-2013_13,0,13,1795.653,,,
0_0_24-9-2013_13,0,13,1621.652,,,
0_1_27-9-2013_13,0,13,1784.46,,,
0_4_26-9-2013_13,0,13,0,,,
0_7_2-9-2013_13,0,13,1888.44,,,
0_8_13-9-2013_13,0,13,10720.472,,,
0_0_12-9-2013_13,0,13,1189.424,,,
0_0_20-9-2013_13,0,13,8241.228,,,
0_5_29-9-2013_13,0,13,74.195,,,
0_0_27-9-2013_13,0,13,1470.644,,,
0_8_7-9-2013_13,0,13,1448.856,,,
0_0_26-9-2013_13,0,13,11540.29,,,
0_3_23-9-2013_13,0,13,3772.784,,,
0_5_10-9-2013_13,0,13,36.695,,,
0_1_29-9-2013_13,0,13,11830.158,,,
0_3_17-9-2013_13,0,13,2297.319,,,
0_4_25-9-2013_13,0,13,0,,,
0_7_11-9-2013_13,0,13,2983.26,,,
0_2_6-9-2013_13,0,13,607.903,,,
0_2_25-9-2013_13,0,13,546.884,,,
0_1_6-9-2013_13,0,13,1789.517,,,
0_2_17-9-2013_13,0,13,1065.647,,,
0_7_14-9-2013_13,0,13,1863.661,,,
0_0_18-9-2013_13,0,13,10263.223,,,
0_9_14-9-2013_13,0,13,888.921,,,
0_6_15-9-2013_13,0,13,13611.305,,,
0_1_12-9-2013_13,0,13,1860.513,,,
0_12_17-9-2013_13,0,13,176.418,,,
0_11_26-9-2013_13,0,13,529.073,,,
0_0_13-9-2013_13,0,13,9134.82,,,
0_12_2-9-2013_13,0,13,11055.213,,,
0_0_25-9-2013_13,0,13,3413.397,,,
0_4_7-9-2013_13,0,13,0,,,
0_11_23-9-2013_13,0,13,551.401,,,
0_5_1-9-2013_13,0,13,198.001,,,
0_11_6-9-2013_13,0,13,579.116,,,
0_10_3-9-2013_13,0,13,12923.701,,,
0_4_6-9-2013_13,0,13,0,,,
0_6_10-9-2013_13,0,13,12803.874,,,
0_0_19-9-2013_13,0,13,11700.921,,,
0_9_11-9-2013_13,0,13,2688.558,,,
0_3_10-9-2013_13,0,13,3054.224,,,
0_11_27-9-2013_13,0,13,583.595,,,
0_9_6-9-2013_13,0,13,992.527,,,
0_7_19-9-2013_13,0,13,6245.305,,,
0_3_30-9-2013_13,0,13,461.245,,,
0_0_16-9-2013_13,0,13,11036.015,,,
0_0_1-9-2013_13,0,13,10000.884,,,
0_11_19-9-2013_13,0,13,530.087,,,
0_1_8-9-2013_13,0,13,6356.721,,,
0_9_9-9-2013_13,0,13,648.358,,,
0_2_15-9-2013_13,0,13,7095.613,,,
0_10_13-9-2013_13,0,13,12013.175,,,
0_12_9-9-2013_13,0,13,276.366,,,
0_11_10-9-2013_13,0,13,585.166,,,
0_10_16-9-2013_13,0,13,12353.329,,,
0_11_3-9-2013_13,0,13,590.683,,,
0_12_24-9-2013_13,0,13,838.287,,,
0_8_8-9-2013_13,0,13,1311.789,,,
0_0_2-9-2013_13,0,13,10045.439,,,
0_3_18-9-2013_13,0,13,1700.316,,,
0_1_9-9-2013_13,0,13,3055.379,,,
0_3_2-9-2013_13,0,13,1872.913,,,
0_5_17-9-2013_13,0,13,39.363,,,
0_6_13-9-2013_13,0,13,13836.354,,,
0_4_4-9-2013_13,0,13,0,,,
0_8_29-9-2013_13,0,13,4125.884,,,
0_3_4-9-2013_13,0,13,2567.86,,,
0_3_8-9-2013_13,0,13,6910.258,,,
0_0_9-9-2013_13,0,13,1791.245,,,
0_10_8-9-2013_13,0,13,9154.682,,,
0_1_3-9-2013_13,0,13,27579.148,,,
0_3_28-9-2013_13,0,13,0,,,
0_8_10-9-2013_13,0,13,11039.482,,,
0_8_6-9-2013_13,0,13,1480.712,,,
0_0_29-9-2013_13,0,13,3084.876,,,
0_6_30-9-2013_13,0,13,5987.791,,,
0_11_30-9-2013_13,0,13,0,,,
0_7_4-9-2013_13,0,13,3065.987,,,
0_3_27-9-2013_13,0,13,1480.282,,,
0_0_14-9-2013_13,0,13,1744.536,,,
0_7_25-9-2013_13,0,13,1971.029,,,
0_0_8-9-2013_13,0,13,1322.905,,,
0_0_15-9-2013_13,0,13,9598.904,,,
0_6_16-9-2013_13,0,13,19275.287,,,
0_12_29-9-2013_13,0,13,1459.696,,,
0_4_8-9-2013_13,0,13,0,,,
0_0_11-9-2013_13,0,13,1719.891,,,
0_5_8-9-2013_13,0,13,65.835,,,
0_3_16-9-2013_13,0,13,3887.588,,,
0_8_18-9-2013_13,0,13,13021.133,,,
0_3_13-9-2013_13,0,13,3911.976,,,
0_13_6-9-2013_13,0,13,1232.975,,,
0_8_14-9-2013_13,0,13,1766.245,,,
0_0_10-9-2013_13,0,13,9116.438,,,
0_8_27-9-2013_13,0,13,1422.039,,,
0_9_28-9-2013_13,0,13,216.666,137.129,68.5645,68.5645
0_1_25-9-2013_13,0,13,8905.434,7449.463407,3787.909429,3661.553978
0_1_16-9-2013_13,0,13,30797.451,26259.02479,16249.08525,10009.93954
0_6_25-9-2013_13,0,13,9773.105,7449.463407,3787.909429,3661.553978
0_9_7-9-2013_13,0,13,15969.52,6422.433,3211.2165,3211.2165
0_12_30-9-2013_13,0,13,8689.885,7353.124342,4481.107,2872.017342
0_6_27-9-2013_13,0,13,2735.281,2384.235201,1867.66675,516.5684511
0_8_26-9-2013_13,0,13,15345.042,11540.29,5770.145,5770.145
0_10_30-9-2013_13,0,13,10614.934,7353.124342,4481.107,2872.017342
0_8_23-9-2013_13,0,13,11739.891,8655.999456,4565.745,4090.254456
0_7_12-9-2013_13,0,13,2126.359,2004.552912,1597.8975,406.6554119
0_0_22-9-2013_13,0,13,3666.335,3423.524262,2651.615,771.909262
0_1_19-9-2013_13,0,13,34393.074,29634.74492,17446.43333,12188.31158
0_10_23-9-2013_13,0,13,13174.139,8655.999456,4565.745,4090.254456
0_6_17-9-2013_13,0,13,4796.344,3723.271931,2182.510833,1540.761097
0_1_1-9-2013_13,0,13,26642.279,23195.88352,12280.388,10915.49552
0_1_10-9-2013_13,0,13,24266.443,18335.87308,9855.5348,8480.338282
0_1_4-9-2013_13,0,13,21470.616,15339.3884,6776.11575,8563.272652
0_1_14-9-2013_13,0,13,3049.719,2808.50696,2219.305333,589.2016264
0_8_28-9-2013_13,0,13,171.329,137.129,68.5645,68.5645
0_9_26-9-2013_13,0,13,12272.159,11540.29,5770.145,5770.145
0_6_6-9-2013_13,0,13,2779.969,2366.588545,1294.34725,1072.241295
0_12_20-9-2013_13,0,13,8766.895,8241.228,5118.766,3122.462
0_8_24-9-2013_13,0,13,1802.361,1621.652,1621.652,0
0_6_29-9-2013_13,0,13,15846.098,14089.84024,7708.83175,6381.008485
0_1_18-9-2013_13,0,13,26701.909,22010.60704,13023.178,8987.429036
0_6_8-9-2013_13,0,13,10953.723,9674.288783,5221.745429,4452.543355
0_1_15-9-2013_13,0,13,25402.257,20948.08537,13927.01975,7021.065622
0_1_13-9-2013_13,0,13,24246.419,20274.45159,12782.39225,7492.059337
0_1_2-9-2013_13,0,13,24879.258,19629.72686,10177.31,9452.41686
0_10_28-9-2013_13,0,13,222.5,137.129,68.5645,68.5645
0_1_11-9-2013_13,0,13,3613.078,3559.260412,2772.076333,787.1840784
0_9_23-9-2013_13,0,13,14472.305,8655.999456,4565.745,4090.254456
0_7_8-9-2013_13,0,13,10942.776,9674.288783,5221.745429,4452.543355
0_0_23-9-2013_13,0,13,9924.451,8655.999456,4565.745,4090.254456
0_1_25-9-2013_13,0,13,8905.434,7449.463407,3787.909429,3661.553978
0_6_25-9-2013_13,0,13,9773.105,7449.463407,3787.909429,3661.553978
0_8_23-9-2013_13,0,13,11739.891,8655.999456,4565.745,4090.254456
0_10_23-9-2013_13,0,13,13174.139,8655.999456,4565.745,4090.254456
0_9_23-9-2013_13,0,13,14472.305,8655.999456,4565.745,4090.254456
0_0_23-9-2013_13,0,13,9924.451,8655.999456,4565.745,4090.254456
0_6_27-9-2013_13,0,13,2735.281,2384.235201,1867.66675,516.5684511
0_12_20-9-2013_13,0,13,8766.895,8241.228,5118.766,3122.462
0_1_14-9-2013_13,0,13,3049.719,2808.50696,2219.305333,589.2016264
0_6_6-9-2013_13,0,13,2779.969,2366.588545,1294.34725,1072.241295
0_1_15-9-2013_13,0,13,25402.257,20948.08537,13927.01975,7021.065622
0_1_13-9-2013_13,0,13,24246.419,20274.45159,12782.39225,7492.059337
0_1_1-9-2013_13,0,13,26642.279,23195.88352,12280.388,10915.49552
0_1_18-9-2013_13,0,13,26701.909,22010.60704,13023.178,8987.429036
0_12_30-9-2013_13,0,13,8689.885,7353.124342,4481.107,2872.017342
0_10_30-9-2013_13,0,13,10614.934,7353.124342,4481.107,2872.017342
0_1_10-9-2013_13,0,13,24266.443,18335.87308,9855.5348,8480.338282
0_1_2-9-2013_13,0,13,24879.258,19629.72686,10177.31,9452.41686
0_8_24-9-2013_13,0,13,1802.361,1621.652,1621.652,0
0_1_16-9-2013_13,0,13,30797.451,26259.02479,16249.08525,10009.93954
0_9_7-9-2013_13,0,13,15969.52,6422.433,3211.2165,3211.2165
0_1_11-9-2013_13,0,13,3613.078,3559.260412,2772.076333,787.1840784
0_0_22-9-2013_13,0,13,3666.335,3423.524262,2651.615,771.909262
0_6_8-9-2013_13,0,13,10953.723,9674.288783,5221.745429,4452.543355
0_7_8-9-2013_13,0,13,10942.776,9674.288783,5221.745429,4452.543355
0_9_28-9-2013_13,0,13,216.666,137.129,68.5645,68.5645
0_8_28-9-2013_13,0,13,171.329,137.129,68.5645,68.5645
0_10_28-9-2013_13,0,13,222.5,137.129,68.5645,68.5645
0_8_26-9-2013_13,0,13,15345.042,11540.29,5770.145,5770.145
0_9_26-9-2013_13,0,13,12272.159,11540.29,5770.145,5770.145
0_1_19-9-2013_13,0,13,34393.074,29634.74492,17446.43333,12188.31158
0_1_4-9-2013_13,0,13,21470.616,15339.3884,6776.11575,8563.272652
0_7_12-9-2013_13,0,13,2126.359,2004.552912,1597.8975,406.6554119
0_6_17-9-2013_13,0,13,4796.344,3723.271931,2182.510833,1540.761097
0_6_29-9-2013_13,0,13,15846.098,14089.84024,7708.83175,6381.008485
1_0_4-9-2013_20,1,20,4023.323,,,
1_0_15-9-2013_20,1,20,6505.423,,,
1_0_6-9-2013_20,1,20,89.003,,,
1_0_3-9-2013_20,1,20,5059.247,,,
1_0_19-9-2013_20,1,20,10778.47,,,
1_0_13-9-2013_20,1,20,6370.089,,,
1_0_18-9-2013_20,1,20,7284.672,,,
1_0_1-9-2013_20,1,20,4324.995,,,
1_0_2-9-2013_20,1,20,4989.498,,,
1_0_14-9-2013_20,1,20,6029.873,,,
1_0_21-9-2013_20,1,20,128.69,,,
1_0_11-9-2013_20,1,20,1598.468,,,
1_0_10-9-2013_20,1,20,116.664,,,
1_0_9-9-2013_20,1,20,123.968,,,
1_0_5-9-2013_20,1,20,82.62,,,
1_0_7-9-2013_20,1,20,86.384,,,
1_0_16-9-2013_20,1,20,124.039,,,
1_0_8-9-2013_20,1,20,4461.102,,,
1_0_17-9-2013_20,1,20,6048.389,,,
1_0_22-9-2013_20,1,20,3945.804,,,
2_0_1-9-2013_4,2,4,713.289,,,
2_0_2-9-2013_4,2,4,683.955,,,
1_0_5-9-2013_5,1,5,61.335,,,
1_0_3-9-2013_5,1,5,89.011,,,
1_0_9-9-2013_5,1,5,88.036,,,
1_0_2-9-2013_5,1,5,86.204,,,
1_0_7-9-2013_5,1,5,90.482,,,
1_0_11-9-2013_5,1,5,88.227,,,
1_0_8-9-2013_5,1,5,86.209,,,
1_0_1-9-2013_5,1,5,86.61,,,
1_0_13-9-2013_5,1,5,85.678,,,
1_0_20-9-2013_5,1,5,6372.425,,,
1_0_17-9-2013_5,1,5,6274.813,,,
1_0_23-9-2013_5,1,5,6100.749,,,
1_0_18-9-2013_5,1,5,83.843,,,
1_0_14-9-2013_5,1,5,87.421,,,
1_0_19-9-2013_5,1,5,6343.223,,,
1_0_22-9-2013_5,1,5,6425.448,,,
1_0_15-9-2013_5,1,5,129.051,,,
1_0_12-9-2013_5,1,5,95.244,,,
1_0_16-9-2013_5,1,5,6012.163,,,
1_0_4-9-2013_5,1,5,82.847,,,
1_0_10-9-2013_5,1,5,123.757,,,
1_0_6-9-2013_5,1,5,89.122,,,
2_0_2-9-2013_19,2,19,3981.652,,,
2_0_1-9-2013_19,2,19,6332.52,,,
0_5_20-9-2013_10,0,10,45.984,,,
0_0_26-9-2013_10,0,10,1803.978,,,
0_0_13-9-2013_10,0,10,10794.529,,,
0_3_10-9-2013_10,0,10,1708.976,,,
0_8_14-9-2013_10,0,10,12663.878,,,
0_2_25-9-2013_10,0,10,536.466,,,
0_11_26-9-2013_10,0,10,574.954,,,
0_9_16-9-2013_10,0,10,2708.09,,,
0_0_20-9-2013_10,0,10,8604.468,,,
0_5_29-9-2013_10,0,10,30.938,,,
0_12_19-9-2013_10,0,10,11044.126,,,
0_3_1-9-2013_10,0,10,8448.848,,,
0_6_18-9-2013_10,0,10,13585.678,,,
0_6_13-9-2013_10,0,10,10216.05,,,
0_0_2-9-2013_10,0,10,9160.085,,,
0_0_16-9-2013_10,0,10,11113.448,,,
0_3_15-9-2013_10,0,10,3194.967,,,
0_4_8-9-2013_10,0,10,0,,,
0_7_30-9-2013_10,0,10,994.891,,,
0_5_6-9-2013_10,0,10,126.866,,,
0_8_27-9-2013_10,0,10,9526.979,,,
0_1_8-9-2013_10,0,10,2291.734,,,
0_1_25-9-2013_10,0,10,2977.767,,,
0_5_17-9-2013_10,0,10,45.392,,,
0_0_15-9-2013_10,0,10,11572.244,,,
0_0_11-9-2013_10,0,10,8551.202,,,
0_9_4-9-2013_10,0,10,20705.962,,,
0_11_3-9-2013_10,0,10,560.343,,,
0_11_10-9-2013_10,0,10,563.078,,,
0_5_4-9-2013_10,0,10,0,,,
0_9_10-9-2013_10,0,10,12013.262,,,
0_0_25-9-2013_10,0,10,1671.505,,,
0_4_30-9-2013_10,0,10,0,,,
0_7_14-9-2013_10,0,10,1852.757,,,
0_7_2-9-2013_10,0,10,2024.908,,,
0_0_17-9-2013_10,0,10,8716.248,,,
0_11_8-9-2013_10,0,10,541.05,,,
0_10_14-9-2013_10,0,10,14459.923,,,
0_0_8-9-2013_10,0,10,1354.857,,,
0_3_25-9-2013_10,0,10,1914.543,,,
0_4_26-9-2013_10,0,10,0,,,
0_7_4-9-2013_10,0,10,7504.416,,,
0_0_18-9-2013_10,0,10,10272.344,,,
0_1_3-9-2013_10,0,10,19526.416,,,
0_1_6-9-2013_10,0,10,1771.64,,,
0_1_12-9-2013_10,0,10,1872.773,,,
0_0_12-9-2013_10,0,10,1268.57,,,
0_6_19-9-2013_10,0,10,18272.933,,,
0_6_30-9-2013_10,0,10,6045.975,,,
0_8_15-9-2013_10,0,10,13623.336,,,
0_1_7-9-2013_10,0,10,6149.042,,,
0_6_10-9-2013_10,0,10,13146.637,,,
0_0_27-9-2013_10,0,10,8203.362,,,
0_0_22-9-2013_10,0,10,3485.391,,,
0_2_29-9-2013_10,0,10,4017.865,,,
0_7_6-9-2013_10,0,10,1162.724,,,
0_3_27-9-2013_10,0,10,1877.379,,,
0_3_8-9-2013_10,0,10,2131.011,,,
0_8_7-9-2013_10,0,10,1294.565,,,
0_0_14-9-2013_10,0,10,10599.517,,,
0_9_26-9-2013_10,0,10,1130.482,,,
0_4_3-9-2013_10,0,10,0,,,
0_9_3-9-2013_10,0,10,11952.022,,,
0_0_29-9-2013_10,0,10,1387.747,,,
0_12_17-9-2013_10,0,10,8532.855,,,
0_3_28-9-2013_10,0,10,0,,,
0_8_22-9-2013_10,0,10,4774.685,,,
0_7_11-9-2013_10,0,10,3083.623,,,
0_9_9-9-2013_10,0,10,3134.119,,,
0_5_1-9-2013_10,0,10,0,,,
0_4_19-9-2013_10,0,10,0,,,
0_9_6-9-2013_10,0,10,1011.914,,,
0_0_24-9-2013_10,0,10,3297.688,,,
0_9_11-9-2013_10,0,10,13801.261,,,
0_0_23-9-2013_10,0,10,10491.56,,,
0_10_19-9-2013_10,0,10,12366.318,,,
0_8_8-9-2013_10,0,10,1375.135,,,
0_8_9-9-2013_10,0,10,3696.427,,,
0_10_16-9-2013_10,0,10,12686.742,,,
0_4_7-9-2013_10,0,10,0,,,
0_4_15-9-2013_10,0,10,0,,,
0_9_13-9-2013_10,0,10,17200.548,,,
0_1_9-9-2013_10,0,10,6957.277,,,
0_0_9-9-2013_10,0,10,3300.393,,,
0_4_25-9-2013_10,0,10,0,,,
0_11_18-9-2013_10,0,10,528.433,,,
0_0_10-9-2013_10,0,10,8825.515,,,
0_12_2-9-2013_10,0,10,9818.639,,,
0_4_23-9-2013_10,0,10,0,,,
0_8_11-9-2013_10,0,10,10312.426,,,
0_3_16-9-2013_10,0,10,3869.261,,,
0_11_27-9-2013_10,0,10,955.506,,,
0_8_13-9-2013_10,0,10,13134.741,,,
0_1_5-9-2013_10,0,10,1610.976,,,
0_6_14-9-2013_10,0,10,9900.253,,,
0_12_23-9-2013_10,0,10,9649.655,,,
0_8_10-9-2013_10,0,10,10712.295,,,
0_8_29-9-2013_10,0,10,1851.66,,,
0_0_1-9-2013_10,0,10,10083.375,,,
0_8_18-9-2013_10,0,10,10499.602,,,
0_0_19-9-2013_10,0,10,11268.986,,,
0_10_3-9-2013_10,0,10,10988.133,,,
0_7_17-9-2013_10,0,10,5749.346,,,
0_4_22-9-2013_10,0,10,0,,,
0_9_17-9-2013_10,0,10,12274.973,,,
0_6_20-9-2013_10,0,10,8816.016,,,
0_6_27-9-2013_10,0,10,8839.828,,,
0_4_6-9-2013_10,0,10,0,,,
0_8_6-9-2013_10,0,10,1440.51,,,
0_11_11-9-2013_10,0,10,557.293,,,
0_11_13-9-2013_10,0,10,582.952,,,
0_3_22-9-2013_10,0,10,7018.375,,,
0_7_28-9-2013_10,0,10,0,,,
0_1_1-9-2013_10,0,10,31171.194,23905.11167,12425.85425,11479.25742
0_6_6-9-2013_10,0,10,2750.329,2193.446745,1162.3118,1031.134945
0_9_7-9-2013_10,0,10,15074.336,6149.042,3074.521,3074.521
0_13_1-9-2013_10,0,10,30911.892,23905.11167,12425.85425,11479.25742
0_2_22-9-2013_10,0,10,7903.839,7731.047641,4601.90125,3129.146391
0_7_12-9-2013_10,0,10,2118.072,2110.114292,1753.138333,356.9759582
0_0_28-9-2013_10,0,10,144.138,115.9933048,48.046,67.94730482
0_1_4-9-2013_10,0,10,29868.931,25144.78719,12457.78233,12687.00486
0_1_18-9-2013_10,0,10,27003.329,24187.48104,16953.78367,7233.697377
0_1_15-9-2013_10,0,10,30123.272,22924.6216,11222.62075,11702.00085
0_1_19-9-2013_10,0,10,31114.537,26446.87879,15164.114,11282.76479
0_1_27-9-2013_10,0,10,21170.944,17011.06069,10022.87825,6988.18244
0_12_30-9-2013_10,0,10,7648.681,6391.460948,3429.72125,2961.739698
0_10_22-9-2013_10,0,10,8903.42,7731.047641,4601.90125,3129.146391
0_6_29-9-2013_10,0,10,7690.018,7122.061173,4070.2498,3051.811373
0_6_25-9-2013_10,0,10,9832.585,6101.042316,2822.144333,3278.897983
0_0_30-9-2013_10,0,10,6678.019,6391.460948,3429.72125,2961.739698
0_1_10-9-2013_10,0,10,21918.873,18718.49308,11400.00025,7318.49283
0_10_23-9-2013_10,0,10,11649.783,10491.56,5245.78,5245.78
0_1_14-9-2013_10,0,10,26087.59,20881.41165,12110.02925,8771.3824
0_9_23-9-2013_10,0,10,12800.644,10491.56,5245.78,5245.78
0_1_11-9-2013_10,0,10,21812.059,19012.37212,11148.96133,7863.410792
0_10_20-9-2013_10,0,10,11617.912,9907.439374,5822.156,4085.283374
0_1_2-9-2013_10,0,10,22603.354,19794.45321,11262.78233,8531.67088
0_10_30-9-2013_10,0,10,10182.377,6391.460948,3429.72125,2961.739698
0_1_13-9-2013_10,0,10,27607.535,24271.57207,16206.038,8065.534075
0_1_17-9-2013_10,0,10,23990.298,18485.02189,9625.321,8859.700895
0_1_16-9-2013_10,0,10,31241.641,26988.12619,15408.11667,11580.00953
0_1_29-9-2013_10,0,10,7224.681,7122.061173,4070.2498,3051.811373
0_10_23-9-2013_10,0,10,11649.783,10491.56,5245.78,5245.78
0_9_23-9-2013_10,0,10,12800.644,10491.56,5245.78,5245.78
0_6_25-9-2013_10,0,10,9832.585,6101.042316,2822.144333,3278.897983
0_1_4-9-2013_10,0,10,29868.931,25144.78719,12457.78233,12687.00486
0_1_17-9-2013_10,0,10,23990.298,18485.02189,9625.321,8859.700895
0_7_12-9-2013_10,0,10,2118.072,2110.114292,1753.138333,356.9759582
0_6_29-9-2013_10,0,10,7690.018,7122.061173,4070.2498,3051.811373
0_1_29-9-2013_10,0,10,7224.681,7122.061173,4070.2498,3051.811373
0_1_18-9-2013_10,0,10,27003.329,24187.48104,16953.78367,7233.697377
0_9_7-9-2013_10,0,10,15074.336,6149.042,3074.521,3074.521
0_12_30-9-2013_10,0,10,7648.681,6391.460948,3429.72125,2961.739698
0_0_30-9-2013_10,0,10,6678.019,6391.460948,3429.72125,2961.739698
0_10_30-9-2013_10,0,10,10182.377,6391.460948,3429.72125,2961.739698
0_1_13-9-2013_10,0,10,27607.535,24271.57207,16206.038,8065.534075
0_1_2-9-2013_10,0,10,22603.354,19794.45321,11262.78233,8531.67088
0_1_10-9-2013_10,0,10,21918.873,18718.49308,11400.00025,7318.49283
0_1_19-9-2013_10,0,10,31114.537,26446.87879,15164.114,11282.76479
0_1_14-9-2013_10,0,10,26087.59,20881.41165,12110.02925,8771.3824
0_1_15-9-2013_10,0,10,30123.272,22924.6216,11222.62075,11702.00085
0_1_27-9-2013_10,0,10,21170.944,17011.06069,10022.87825,6988.18244
0_1_11-9-2013_10,0,10,21812.059,19012.37212,11148.96133,7863.410792
0_0_28-9-2013_10,0,10,144.138,115.9933048,48.046,67.94730482
0_1_16-9-2013_10,0,10,31241.641,26988.12619,15408.11667,11580.00953
0_6_6-9-2013_10,0,10,2750.329,2193.446745,1162.3118,1031.134945
0_2_22-9-2013_10,0,10,7903.839,7731.047641,4601.90125,3129.146391
0_10_22-9-2013_10,0,10,8903.42,7731.047641,4601.90125,3129.146391
0_10_20-9-2013_10,0,10,11617.912,9907.439374,5822.156,4085.283374
0_1_1-9-2013_10,0,10,31171.194,23905.11167,12425.85425,11479.25742
0_13_1-9-2013_10,0,10,30911.892,23905.11167,12425.85425,11479.25742
0_11_18-9-2013_11,0,11,546.752,,,
0_7_17-9-2013_11,0,11,5330.449,,,
0_3_10-9-2013_11,0,11,1680.155,,,
0_11_8-9-2013_11,0,11,572.159,,,
0_0_9-9-2013_11,0,11,1228.354,,,
0_9_16-9-2013_11,0,11,2646.401,,,
0_1_9-9-2013_11,0,11,1210.282,,,
0_11_26-9-2013_11,0,11,526.866,,,
0_7_4-9-2013_11,0,11,6115.083,,,
0_0_29-9-2013_11,0,11,3328.695,,,
0_1_27-9-2013_11,0,11,13076.654,,,
0_10_3-9-2013_11,0,11,11674.032,,,
0_0_22-9-2013_11,0,11,4266.581,,,
0_3_28-9-2013_11,0,11,0,,,
0_11_3-9-2013_11,0,11,574.667,,,
0_4_7-9-2013_11,0,11,0,,,
0_0_15-9-2013_11,0,11,10333.599,,,
0_8_15-9-2013_11,0,11,12223.542,,,
0_10_19-9-2013_11,0,11,12667.012,,,
0_7_2-9-2013_11,0,11,5102.197,,,
0_7_14-9-2013_11,0,11,1916.716,,,
0_0_19-9-2013_11,0,11,10164.292,,,
0_4_3-9-2013_11,0,11,0,,,
0_1_29-9-2013_11,0,11,12742.161,,,
0_4_23-9-2013_11,0,11,1624.223,,,
0_7_30-9-2013_11,0,11,955.498,,,
0_0_10-9-2013_11,0,11,7005.688,,,
0_1_12-9-2013_11,0,11,1789.853,,,
0_5_10-9-2013_11,0,11,30.314,,,
0_9_10-9-2013_11,0,11,9285.276,,,
0_4_6-9-2013_11,0,11,0,,,
0_6_10-9-2013_11,0,11,7390.938,,,
0_6_13-9-2013_11,0,11,7753.193,,,
0_7_6-9-2013_11,0,11,1148.922,,,
0_5_4-9-2013_11,0,11,0,,,
0_8_29-9-2013_11,0,11,4486.896,,,
0_0_14-9-2013_11,0,11,8659.012,,,
0_11_23-9-2013_11,0,11,1080.274,,,
0_5_1-9-2013_11,0,11,943.543,,,
0_0_25-9-2013_11,0,11,3249.659,,,
0_0_16-9-2013_11,0,11,3647.128,,,
0_0_1-9-2013_11,0,11,10224.725,,,
0_4_26-9-2013_11,0,11,0,,,
0_12_27-9-2013_11,0,11,1406.043,,,
0_9_4-9-2013_11,0,11,12781.183,,,
0_0_2-9-2013_11,0,11,9034.911,,,
0_0_17-9-2013_11,0,11,10662.942,,,
0_0_26-9-2013_11,0,11,10914.951,,,
0_6_19-9-2013_11,0,11,14103.044,,,
0_3_8-9-2013_11,0,11,4239.873,,,
0_3_16-9-2013_11,0,11,3242.334,,,
0_8_27-9-2013_11,0,11,5614.124,,,
0_0_20-9-2013_11,0,11,3582.92,,,
0_8_10-9-2013_11,0,11,8514.064,,,
0_9_13-9-2013_11,0,11,10603.095,,,
0_0_13-9-2013_11,0,11,6195.679,,,
0_12_2-9-2013_11,0,11,8618.509,,,
0_6_30-9-2013_11,0,11,5991.848,,,
0_4_15-9-2013_11,0,11,0,,,
0_8_14-9-2013_11,0,11,10349.024,,,
0_6_14-9-2013_11,0,11,8906.169,,,
0_9_9-9-2013_11,0,11,310.646,,,
0_2_25-9-2013_11,0,11,549.655,,,
0_0_24-9-2013_11,0,11,1722.875,,,
0_6_15-9-2013_11,0,11,19024.501,,,
0_12_9-9-2013_11,0,11,0,,,
0_12_17-9-2013_11,0,11,9712.613,,,
0_9_11-9-2013_11,0,11,13715.923,,,
0_8_2-9-2013_11,0,11,10867.207,,,
0_3_25-9-2013_11,0,11,1905.493,,,
0_11_27-9-2013_11,0,11,554.144,,,
0_1_6-9-2013_11,0,11,1748.505,,,
0_4_4-9-2013_11,0,11,0,,,
0_8_7-9-2013_11,0,11,1571.167,,,
0_5_29-9-2013_11,0,11,78.325,,,
0_0_12-9-2013_11,0,11,1202.009,,,
0_8_6-9-2013_11,0,11,1426.34,,,
0_0_27-9-2013_11,0,11,4532.214,,,
0_7_28-9-2013_11,0,11,0,,,
0_8_13-9-2013_11,0,11,7461.555,,,
0_11_10-9-2013_11,0,11,582.959,,,
0_1_5-9-2013_11,0,11,1543.89,,,
0_8_22-9-2013_11,0,11,5391.174,,,
0_2_29-9-2013_11,0,11,7602.646,,,
0_11_11-9-2013_11,0,11,590.295,,,
0_4_30-9-2013_11,0,11,0,,,
0_0_18-9-2013_11,0,11,8738.597,,,
0_3_4-9-2013_11,0,11,3824.52,,,
0_8_18-9-2013_11,0,11,10561.749,,,
0_7_11-9-2013_11,0,11,3090.017,,,
0_9_3-9-2013_11,0,11,12597.447,,,
0_3_27-9-2013_11,0,11,3237.224,,,
0_3_23-9-2013_11,0,11,3782.935,,,
0_1_7-9-2013_11,0,11,6257.949,,,
0_6_18-9-2013_11,0,11,8694.467,,,
0_4_8-9-2013_11,0,11,0,,,
0_12_29-9-2013_11,0,11,1544.643,,,
0_3_15-9-2013_11,0,11,3191.186,,,
